web_scraper_order,web_scraper_start_url,title,bid-id,due-date,stage
"1784987646-168","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","San Juan Reservoir VFD & RVSS Replacement","B26141363407","10/15/2025 02:00pm","Canceled"
"1784987646-169","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Brookfield Streetscapes Maintenance","B26151681005","10/08/2025 02:00pm","Awarded"
"1784987646-170","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Soundwalls and Pedestrian Bridges Streetscapes Maintenance Services","B26151681004","10/08/2025 02:00pm","Awarded"
"1784987646-171","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Oleanders Streetscapes Maintenance Services","B26151681003","10/08/2025 02:00pm","Awarded"
"1784987646-172","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","24th Street and 47th Avenue Streetscapes Maintenance Services","B26151681002","10/08/2025 02:00pm","Awarded"
"1784987646-173","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","24th Street Bypass Park Fitness Court","B25191121016","10/02/2025 02:00pm","Rejected"
"1784987646-174","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Generator Parts & On-Call Service","P26141162408","10/01/2025 02:00pm","Closed"
"1784987646-175","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Irrigation Supplies for Park Operations","B26191311003","10/01/2025 02:00pm","Closed"
"1784987646-176","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Neighborhood Development Action Team REQUEST FOR INFORMATION – CONSULTING SERVICES","I25211222001","09/30/2025 05:00pm","Closed"
"1784987646-177","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Community Violence Reduction Strategy","P2602101101","09/29/2025 05:00pm","Awarded"
"1784987646-178","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Performance Review Facilitation Services & Attorney- Investigator and Legal Support Services","P26081011001","09/26/2025 05:00pm","Closed"
"1784987646-179","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Sierra 2 Shade Canopy & Fencing Replacement","B25191121015","09/24/2025 02:00pm","Awarded"
"1784987646-180","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","AB 413 Parking Restrictions","P26151111004","09/19/2025 04:00pm","Closed"
"1784987646-181","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","International Alliance of Theatrical Stage Employees (IATSE) Labor Management SAFE Credit Union Convention & Performing Arts District","B26171121003","09/18/2025 02:00pm","Awarded"
"1784987646-182","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Disposable Nitrile Gloves","B261100135102","09/17/2025 02:00pm","Awarded"
"1784987646-183","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Asset Management Software (AMS) REQUEST FOR INFORMATION","I25141322013","09/12/2025 03:00pm","Closed"
"1784987646-184","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Ninos Park Playground Replacement","B25191121014","09/10/2025 02:00pm","Awarded"
"1784987646-185","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Jackrabbit Trail Crossing at Arena Boulevard","B26151111003","09/10/2025 02:00pm","Awarded"
"1784987646-186","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","As-Needed Tree Purchases","B26151811001","09/09/2025 02:00pm","Awarded"
"1784987646-187","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Request for Expressions of Interest for an Operator for a Waterfront Restaurant in the Old Sacramento Historic District","I251411002","08/29/2025 05:00pm","Closed"
"1784987646-188","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Request for Expressions of Interest for an Operator for the Steamers Building Walk-up Cafe in the Old Sacramento Historic District","I251411001","08/29/2025 05:00pm","Awarded"
"1784987646-189","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Purchase of Chemical Storage Tanks","B26141322704","08/27/2025 02:00pm","Awarded"
"1784987646-190","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Little Saigon Gateway Monument","P2615111102","08/25/2025 04:00pm","Awarded"
"1784987646-191","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Flexible Spending Account Administrator","P26081021002","08/22/2025 05:00pm","Awarded"
"1784987646-192","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Shorebird Park Shade Canopy","B25191121013","08/21/2025 02:00pm","Awarded"
"1784987646-193","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Fong Ranch Park Shade Canopy","B25191121012","08/14/2025 02:00pm","Awarded"
"1784987646-194","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","PANNELL POOL REPLASTER AND LIGHT REPALCEMENT","B25014541007","08/13/2025 02:00pm","Awarded"
"1784987646-195","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","CM Services & Inspection Services for I Street Bridge Replacement Project","P25151111022","08/13/2025 11:00am","Awarded"
"1784987646-196","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Sheltering for Transitional Age Youth","P26231031001","08/08/2025 05:00pm","Awarded"
"1784987646-197","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Old Sacramento Children's Play Area","B26170102001","08/06/2025 02:00pm","Closed"
"1784987646-198","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","La Mancha Way Bridge Railing Repair","B26151111001","08/06/2025 02:00pm","Awarded"
"1784987646-199","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Sump 111 Switchboard & Control Center","B26141324406","08/06/2025 02:00pm","Rejected"
"1784987646-200","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","SAFE Credit Union Convention Center & Performing Arts District Event Setup","B26171121001","07/31/2025 02:00pm","Closed"
"1784987646-201","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Propane Delivery/Pick-Up SAFE Credit Union Convention Center","B26171121002","07/31/2025 02:00pm","Closed"
"1784987646-202","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","24th Street Wet Weather Storage Improvements","P25141311011","07/31/2025 02:00pm","Awarded"
"1784987646-203","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","On-Call General Contracting Services for Park Renovations & Landscaping Projects","P25191121011","07/30/2025 02:00pm","Awarded"
"1784987646-204","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Floor Cleaning Services for Sacramento Public Library Authority","SPLBID1197","07/28/2025 05:00pm","Closed"
"1784987646-205","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Junk Removal and Hauling Services for Sacramento Public Library Authority","SPLBID1190","07/28/2025 05:00pm","Closed"
"1784987646-206","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Pest Control Services for Sacramento Public Library Authority","SPLBID1186","07/28/2025 05:00pm","Closed"
"1784987646-207","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Irrigation Supplies for Park Operations","B26191311001","07/23/2025 02:00pm","Closed"
"1784987646-208","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Facility Chemical Containment Coating Rebid 2","B25141323012","07/23/2025 02:00pm","Awarded"
"1784987646-209","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","North Natomas Regional Park Fields 1-3 Lighting","B25191121010","07/16/2025 02:00pm","Awarded"
"1784987646-210","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Bio-Hazardous Waste Pick-Up","B25151631056","07/15/2025 02:00pm","Awarded"
"1784987646-211","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Purchase of Pipe and Steel Products","B26141141307","07/07/2025 02:00pm","Awarded"
"1784987646-212","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Purchase of Plumbing Parts, Valves and Plumbing Accessories","B26141141308","07/02/2025 02:00pm","Awarded"
"1784987646-213","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Purchase of Volumetric Concrete Mix & Delivery","B26141431405","06/27/2025 02:00pm","Awarded"
"1784987646-214","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Purchase of Diamond Blades, Compaction Equipment and Service","B26141411304","06/27/2025 02:00pm","Awarded"
"1784987646-215","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Purchase of Power Tools, Equipment and Service","B26141411305","06/27/2025 02:00pm","Awarded"
"1784987646-216","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Integrated Library Systems (ILS) for Sacramento Public Library Authority","SPLBID1187","06/27/2025 05:00am","Closed"
"1784987646-217","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Fleet Storage Solution - Meadowview","B26153311003","06/26/2025 04:00pm","Awarded"
"1784987646-218","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Mobile Key Services","B26153311002","06/26/2025 04:00pm","Closed"
"1784987646-219","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Paintless Dent Repair (PDR) Services","B26153311001","06/26/2025 04:00pm","Awarded"
"1784987646-220","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","2 Inch Pipe Sign Hardware","B25151931055","06/24/2025 02:00pm","Awarded"
"1784987646-221","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","RPM & Object Markers","B25151931054","06/24/2025 02:00pm","Awarded"
"1784987646-222","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","As-Needed Equipment Rental","B25151631053","06/24/2025 02:00pm","Awarded"
"1784987646-223","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","As-Needed Rental & Repair of Cimline Crack Sealing Machine","B25151631052","06/24/2025 02:00pm","Awarded"
"1784987646-224","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","On-Call Custodial Services for Sacramento Public Library Authority","SPLBID1188","06/23/2025 01:00pm","Awarded"
"1784987646-225","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Online Homework Assistance for Sacramento Public Library Authority","SPLBID1192","06/20/2025 05:00pm","Awarded"
"1784987646-226","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Battery Parts and Supplies","B26141162807","06/20/2025 10:00am","Awarded"
"1784987646-227","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","West El Camino Streetscapes Maintenance","B25151681051","06/17/2025 02:00pm","Awarded"
"1784987646-228","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","65th Expressway Streetscapes Maintenance","B25151681050","06/17/2025 02:00pm","Awarded"
"1784987646-229","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","43rd Ave Streetscapes Maintenance","B25151681049","06/17/2025 02:00pm","Awarded"
"1784987646-230","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","21st Ave Streetscapes Maintenance","B25151681048","06/17/2025 02:00pm","Awarded"
"1784987646-231","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Purchase of Rubber Products","B26141411303","06/11/2025 02:00pm","Awarded"
"1784987646-232","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","As-Need Purchase of Arborist Materials and Supplies","B25151811047","06/10/2025 02:00pm","Awarded"
"1784987646-233","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","As-Needed Purchase of Diamond Blades and Compaction Equipment","B25151681046","06/10/2025 02:00pm","Awarded"
"1784987646-234","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","2025 Storm Drainage Fund Review","P250150102102","06/09/2025 05:00pm","Awarded"
"1784987646-235","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Combined Sewer System Regulatory Compliance Support","Q25141331010","06/06/2025 05:00pm","Awarded"
"1784987646-236","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Electrical And Electronic Parts & Repairs","B26141431901","06/04/2025 02:00pm","Rejected"
"1784987646-237","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Weed Abatement for City Owned Vacant Lots","B25151681045","06/04/2025 02:00pm","Awarded"
"1784987646-238","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Roadsides/ Ditches Weed Abatement Streetscapes Maintenance","B25151681044","06/04/2025 02:00pm","Awarded"
"1784987646-239","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Irrigation Parts and Components","B25151681043","06/04/2025 02:00pm","Awarded"
"1784987646-240","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Meadowview Communication Tower Rebid","B25141363009","06/04/2025 02:00pm","Awarded"
"1784987646-241","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","State Legislative Advocacy Services","P25021011013","05/30/2025 05:00pm","Awarded"
"1784987646-242","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Medicare Advantage Prescription Drug Preferred Provider Organization Plan","P25081021001","05/30/2025 05:00pm","Awarded"
"1784987646-243","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Construction Management Services - HSIP Projects","P25151111021","05/30/2025 02:00pm","Closed"
"1784987646-244","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Capitol City Streetscapes Maintenance","B25151681040","05/28/2025 02:43pm","Awarded"
"1784987646-245","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Cosumnes River Boulevard Extension Streetscapes Maintenance","B25151681042","05/28/2025 02:00pm","Awarded"
"1784987646-246","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Chinatown Mall Streetscapes Maintenance","B25151681041","05/28/2025 02:00pm","Awarded"
"1784987646-247","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Arden-Expo Streetscapes Maintenance","B25151681039","05/28/2025 02:00pm","Awarded"
"1784987646-248","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","5770 Freeport Boulevard Streetscapes Maintenance","B25151681038","05/28/2025 02:00pm","Awarded"
"1784987646-249","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Drinking Water Delivery Services","B25061521009","05/28/2025 02:00pm","Awarded"
"1784987646-250","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Pioneer Structural Repairs","B25141311004","05/28/2025 02:00pm","Awarded"
"1784987646-251","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Pannell Community Center Main Switchboard","B25014541006","05/22/2025 02:00pm","Awarded"
"1784987646-252","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Landscape Maintenance of Sumps, Wells, and Reservoirs","B25141121900","05/21/2025 02:00pm","Awarded"
"1784987646-253","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","CSS Pipe Program R&R Block 6","B25141323007","05/21/2025 02:00pm","Awarded"
"1784987646-254","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Woodlake Park Walkway and Lighting Improvements","B25191121008","05/21/2025 02:00pm","Awarded"
"1784987646-255","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Development of a Sustainability Action Plan","P25141081404","05/21/2025 02:00pm","Awarded"
"1784987646-256","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Utility Cost Recovery Audit Services","P25015010211","05/19/2025 05:00pm","Awarded"
"1784987646-257","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Secure Bike Parking Pilot","P25151111017","05/16/2025 04:00pm","Awarded"
"1784987646-258","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Purchase of Fencing Supplies","B26141451700","05/16/2025 02:00pm","Awarded"
"1784987646-259","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Lewis Park Playground Renovations","B25191121009","05/15/2025 02:00pm","Awarded"
